path,true_label,pred_label,score,subject_preview
dataset/hard_ham/0035.4fe7648654fa3fa1ae5379894f00474f,ham,Phishing,152.00,Return-Path: <Online#3.19846.2a-726zgP3UI7kTO9RR.1.b@newsletter.online.com>
dataset/hard_ham/0044.27a8944e81a2e9238f2de89eca51321d,ham,Phishing,17.00,Return-Path: <bounce-lgtech-2534369@sprocket.lockergnome.com>
dataset/hard_ham/0050.055a745d0040ad87b4695a1f23502a81,ham,Phishing,80.00,Return-Path: <2.20522.db-Q-H_lYIK6LOe.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0239.34e6b6125909c0d998370aacc82daefe,ham,Phishing,72.00,From guterman@mediaunspun.imakenews.net  Thu Sep 26 16:40:18 2002
dataset/hard_ham/0054.a1ec171dcbc37d0b4f68e7e2074f33ca,ham,Phishing,53.00,Return-Path: <Online#3.19976.19-ZxCpgoyrOrAEMRRR.1.b@newsletter.online.com>
dataset/hard_ham/0202.9b71c90c298d453025eae7bbcc46018b,ham,Phishing,27.00,From enews-owner@tribute.ca Fri Aug 23 07:25:40 2002
dataset/hard_ham/0228.651a40f1c0b2ba19122eccebccbae788,ham,Safe,7.00,Received: from vineyard.net (K1.VINEYARD.NET [204.17.195.90])
dataset/hard_ham/0034.3b223f26d69f641451a5d95faa9cb564,ham,Phishing,21.00,Return-Path: <bounce-lglinux-2534371@sprocket.lockergnome.com>
dataset/hard_ham/0198.9938b1b97c018592ea6fcec265fb5ef7,ham,Phishing,189.00,From spam-request@z1.example.com  Sat Oct  5 17:23:18 2002
dataset/hard_ham/0143.078ced89f2de25e9423f53798e6e3a70,ham,Safe,9.00,Return-Path: <DivX-bounce@krieger.mailshell.com>
dataset/hard_ham/0009.2bc1d4efa31fc78edb6e4bd82f68023f,ham,Phishing,20.00,Return-Path: <bounce-lgtech-2534369@sprocket.lockergnome.com>
dataset/hard_ham/0013.f35f66ce3e2c580dbb32b105e0f70c7d,ham,Phishing,173.00,Return-Path: <Online#3.19676.e7-ldDFl1QrfB8URRRR.1.b@newsletter.online.com>
dataset/hard_ham/0003.0aa92b5f121c27c6e094fd89c6c89448,ham,Phishing,83.00,Return-Path: <Online#3.19586.b5-9w0blztbvHPdZdRR.1.b@newsletter.online.com>
dataset/hard_ham/0007.7f2ea3a532284cff3321e5ba159cdb50,ham,Phishing,80.00,Return-Path: <2.20290.44-t9bsgc0tYwDu.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0229.603a14ce10e319ac433b686a3f9e9999,ham,Safe,8.00,From social-admin@linux.ie  Mon Sep 30 13:39:51 2002
dataset/hard_ham/0150.1a4004bb9fde0616def0888607679f9d,ham,Phishing,14.00,Return-Path: <10182839.55711876.8@bounced.surecom.com>
dataset/hard_ham/0125.708a97786a1fe270ac3fc8f7a3a533ef,ham,Phishing,187.00,Return-Path: <Online#3.20715.1b-g8TkgHOAIazg9sRR.1.b@newsletter.online.com>
dataset/hard_ham/0065.52a367dec6ebe3bbe92b08f2a2c0fd7e,ham,Safe,9.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0235.a4ac9d7b43ea2bbf8dbb763e9160ee95,ham,Phishing,15.00,Return-Path: list-errors.1700002104.0.1719965847.007.15118.0@boing.topica.com
dataset/hard_ham/0132.2893a03c7ec608a1416bef197a3ac13c,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Wed Oct  9 10:50:56 2002
dataset/hard_ham/0025.15d4566a6f33d21e7f2fe5c452e1a9fe,ham,Phishing,115.00,Return-Path: <Online#3.19799.13-cLBKgHwZrJFX3dRR.1.b@newsletter.online.com>
dataset/hard_ham/0135.b09cf763aa3b510180a239fb6e103718,ham,Phishing,10.00,Return-Path: <iso17799@securityrisk.co.uk>
dataset/hard_ham/0099.cbdd0b8a16893d7f13c2b753d5c67844,ham,Phishing,21.00,Return-Path: <bounce-lglinux-2534371@sprocket.lockergnome.com>
dataset/hard_ham/0249.62d4972416adbbd0e9fd583835622980,ham,Phishing,21.00,Return-Path: linux-announce-recipients-owner-mothlight=fastmail.fm@senator-bedfellow.mit.edu
dataset/hard_ham/0052.ae8ff272d7ef31c406cad02f476fefed,ham,Phishing,21.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0033.6a01f21844e78eba1202be887c1d9473,ham,Phishing,167.00,Return-Path: <Online#3.19832.06-muuDgykAuGh_FdRR.1.b@newsletter.online.com>
dataset/hard_ham/0078.aa6431fbd6f6eb44d9f3964ae28115b3,ham,Phishing,17.00,Return-Path: <bounce-lgmac-2534372@sprocket.lockergnome.com>
dataset/hard_ham/0096.35188664501272e51fd054e157bc6e24,ham,Phishing,47.00,Return-Path: <Online#3.20455.d5-U1ENl7S3adjcY9RR.1.b@newsletter.online.com>
dataset/hard_ham/0002.2fe846db6e3249836abdbfcae459bf2a,ham,Phishing,61.00,Return-Path: <Online#3.19584.83-p1SYlJ1blFvQjRRR.1.b@newsletter.online.com>
dataset/hard_ham/0187.6559101f460c8314781b71609d62ac9f,ham,Safe,8.00,From zzz@example.com  Wed Sep  4 18:36:14 2002
dataset/hard_ham/0060.a19a223f84a35ed42e2f297c18e25a01,ham,Phishing,173.00,Return-Path: <Online#3.20074.fe-hz1flt-yytPTpdRR.1.b@newsletter.online.com>
dataset/hard_ham/0014.97d87718c6480f977d58fc65d985ca7e,ham,Phishing,155.00,Return-Path: <Online#3.19685.54-2t7_gc22RoTI4sRR.1.b@newsletter.online.com>
dataset/hard_ham/0248.0e24cff47672d14846badc564585a93e,ham,Safe,8.00,From bounce-ora_webprog-1083425@newsletter.oreilly.com  Wed Sep 18 11:51:31 2002
dataset/hard_ham/0214.4a88cbb01e5c7f05db4e12180bc122db,ham,Safe,6.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0238.7c7d6921e671bbe18ebb5f893cd9bb35,ham,Phishing,15.00,Return-Path: Fool@motleyfool.com
dataset/hard_ham/0246.3aa0f2e88ef357632bc485b6bb2b3121,ham,Phishing,11.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0166.4b3874844ccb78cd7ca2cd03876124b0,ham,Phishing,29.00,Received: from timhunt.net (ns1.timhunt.net [216.27.147.130])
dataset/hard_ham/0008.aa277082dc0b40dedc51b2e758a115a9,ham,Phishing,169.00,Return-Path: <Online#3.19592.a8-JNyKlW9O8FdiLsRR.1.b@newsletter.online.com>
dataset/hard_ham/0188.7fc83c7dcf3fa40cb98e61a8e8661a03,ham,Phishing,13.00,Return-Path: your_astrologer@mailer1.astrology.com
dataset/hard_ham/0153.569daf40165213f3b4116b586362b142,ham,Phishing,14.00,From OneIncomeLiving-bounce@groups.msn.com  Fri Aug  9 17:28:16 2002
dataset/hard_ham/0043.bab3a56e1280de37538e023d2feb1f5b,ham,Phishing,203.00,Return-Path: <Online#3.19910.c5-QoVul7N9F-iPA9RR.1.b@newsletter.online.com>
dataset/hard_ham/0051.6977edf4fd92543b1c9af246ebdc00cb,ham,Phishing,72.00,Return-Path: <2.20576.84-RV8hl0UTyzYK.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0195.cc05aaf538fa33658a78098cebfbcc25,ham,Safe,9.00,From dev-null@rhn.redhat.com  Tue Oct  1 21:09:02 2002
dataset/hard_ham/0037.31bd6e9b2333e081b4edcaa5db136f22,ham,Phishing,166.00,Return-Path: <Online#3.19860.f9-f6ASlANZLfc4x9RR.1.b@newsletter.online.com>
dataset/hard_ham/0205.48ffcce8693fbd4db12efb61a2c2d841,ham,Phishing,11.00,Return-Path: mailinglist@michaelmoore.com
dataset/hard_ham/0012.4886c21374847658730208b7804fe483,ham,Phishing,17.00,Return-Path: <bounce-lgmac-2534372@sprocket.lockergnome.com>
dataset/hard_ham/0113.0b75c7040df645232a1a3ad2c12d6648,ham,Phishing,145.00,Return-Path: <Online#3.20535.d7-gzJKl8aOVTkWksRR.1.b@newsletter.online.com>
dataset/hard_ham/0225.57081800f804ace547318b1bc499f4c6,ham,Phishing,15.00,From champion@handango.com  Fri Sep 20 17:57:50 2002
dataset/hard_ham/0193.db3e40c7d92cc223f91149f8d3a4e1b2,ham,Phishing,19.00,From owner-melbwireless@wireless.org.au  Thu Sep 26 16:40:13 2002
dataset/hard_ham/0111.2633c2d3c9eef038b6f9a2fad1567dc0,ham,Phishing,119.00,Return-Path: <Online#3.20520.de-C6GhlCa9O-fqvRRR.1.b@newsletter.online.com>
dataset/hard_ham/0250.7c6cc716ce3f3bfad7130dd3c8d7b072,ham,Phishing,11.00,Return-Path: <test-admin@lists.sourceforge.net>
dataset/hard_ham/0047.4bd712df1ecd85521703fc4d8e11b3bc,ham,Phishing,129.00,Return-Path: <Online#3.19965.2a-726zgP3UI7kTO9RR.1.b@newsletter.online.com>
dataset/hard_ham/0119.3286c319826c8a681e0dd0598da947c1,ham,Phishing,86.00,Return-Path: <Online#3.20629.95--yrqlgFIolfTt9RR.1.b@newsletter.online.com>
dataset/hard_ham/0041.2475050fd26b3f86a35315dd7d732521,ham,Phishing,139.00,Return-Path: <Online#3.19908.0a-BsA8gPyVcnFqAdRR.1.b@newsletter.online.com>
dataset/hard_ham/0130.44765f110b4eae780ec00770d8062ae8,ham,Phishing,130.00,Return-Path: <Online#3.20779.36-gJo6gn3tohOResRR.1.b@newsletter.online.com>
dataset/hard_ham/0070.5deaf32310b325587f24b037b0453293,ham,Phishing,19.00,Return-Path: <bounce-lgtech-2534369@sprocket.lockergnome.com>
dataset/hard_ham/0213.10129f7ac3cdf7aaf98bec60f1f3a2ef,ham,Safe,8.00,From alerts@action.eff.org  Wed Sep 11 21:29:36 2002
dataset/hard_ham/0164.82c660c5e1f778f96a4e36ab9aec323b,ham,Phishing,16.00,From noreply@sourceforge.net  Wed Aug 14 17:36:08 2002
dataset/hard_ham/0053.ccd1056dc3ff533d76a97044bac52087,ham,Safe,9.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0230.cc7e33f6fb35ec73315649e151d66111,ham,Phishing,39.00,From guterman@mediaunspun.imakenews.net  Tue Oct  1 15:06:29 2002
dataset/hard_ham/0221.cecc5d590b4439a306e218b773adac08,ham,Phishing,18.00,Return-Path: env_21986283-1597827694@hermes.sun.com
dataset/hard_ham/0030.76c4bd87d3ccc6da6916ec5a5e08800d,ham,Phishing,73.00,Return-Path: <Online#3.19818.db-jpH2lYGz6mGOssRR.1.b@newsletter.online.com>
dataset/hard_ham/0066.d168110777d3c36b0e47114d37ea7ac9,ham,Phishing,29.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0097.8b611c66f47a5dfc476a015fc2395e12,ham,Phishing,195.00,Return-Path: <Online#3.20467.ac-q5A1l6tzmmPhUdRR.1.b@newsletter.online.com>
dataset/hard_ham/0010.a0f25ac43e31765f180d409984179eab,ham,Phishing,103.00,Return-Path: <Online#3.19658.4b-VXMQgNtUP_hbAdRR.1.b@newsletter.online.com>
dataset/hard_ham/0137.e182dacf304ecdeb76230d7c5374aed3,ham,Safe,8.00,Return-Path: <D-8-270241-5399979-2-24365-DE1-08ADF4DD@xmr3.com>
dataset/hard_ham/0215.1ffcedd5f17f05e48d04a0a634154c93,ham,Safe,6.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0161.199b3947c40a3a72ab6407d91eee0557,ham,Safe,9.00,From bounce-customers-949326@mail.ryanairmail.com  Tue Aug 13 10:39:22 2002
dataset/hard_ham/0124.c62aedaf5026c8308691697beff88744,ham,Phishing,80.00,Return-Path: <2.21122.29-GYdCgEWAHESJ.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0026.3824ad4c30f4e1bd3e3d37057e9359a6,ham,Phishing,82.00,Return-Path: <2.20367.04-Dn9ZguCXF_6U.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0180.d0c8419e4982b2fa0c716508fb783a68,ham,Phishing,15.00,Return-Path: bounce-mouthpiece-2732551@ls9.sendoutmail.com
dataset/hard_ham/0220.eb242d1945f31e1c05ae1df9b3bf2537,ham,Phishing,14.00,Return-Path: env_216095411795471888@hermes.sun.com
dataset/hard_ham/0098.e9afe23402251639779bbc1fa0476a9e,ham,Phishing,80.00,Return-Path: <2.20880.71-S6_ngjncfBFy.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0068.f68cf801185aa7338a1d9c4f7f94f9e3,ham,Phishing,149.00,Return-Path: <Online#3.20107.b2-zRGmlU_93Z0ezsRR.1.b@newsletter.online.com>
dataset/hard_ham/0236.62765917ab1fc98fe9e118aef0894765,ham,Safe,8.00,Return-Path: volunteer-reply@robertreich.org
dataset/hard_ham/0046.21f3118a4e2dcbd69da205122a74c9a4,ham,Phishing,167.00,Return-Path: <Online#3.19963.a7-m4d9lL5yDbfN5RRR.1.b@newsletter.online.com>
dataset/hard_ham/0234.c0f66f67b77b7c0e9ad66bd7abaf5f55,ham,Phishing,13.00,Return-Path: classicn@web12.hostcloud.com
dataset/hard_ham/0112.c4b72b2b2c41d649c3bd0da4230b8209,ham,Safe,8.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0199.bdcf433ea9d96d36e5a564d787aaa926,ham,Phishing,11.00,From qtopic+admin@quicktopic.com  Sun Oct  6 23:44:52 2002
dataset/hard_ham/0019.ae2729d4b8ec4324da2fe392fe4429d6,ham,Phishing,113.00,Return-Path: <Online#3.19703.9d-Vzezlg_fmMczm9RR.1.b@newsletter.online.com>
dataset/hard_ham/0206.6a591b7b90744a8a411dd6f8c0e73ca6,ham,Phishing,15.00,Received: from rs6000.resqnet.com (rs6000.resqnet.com [64.209.23.67])
dataset/hard_ham/0004.409015be23edf1c42f319a870114664c,ham,Safe,9.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0201.a69d994a7a76f49be4f4e8b839adc00a,ham,Phishing,13.00,From trivia@allthingsnewengland.com Fri Aug 23 11:18:31 2002
dataset/hard_ham/0015.83cd6f657e9603870fae4eb810bc5995,ham,Phishing,168.00,Return-Path: <Online#3.19687.75-gWr1gbt2IZA1r9RR.1.b@newsletter.online.com>
dataset/hard_ham/0057.717eebaa7c78882c834af60986732047,ham,Phishing,117.00,Return-Path: <Online#3.20001.96-U3_zlwFfMd5UDdRR.1.b@newsletter.online.com>
dataset/hard_ham/0018.4c0db481993d05a5a0d1ff09eb9faace,ham,Phishing,49.00,Return-Path: <Online#3.19690.d9-iS5vl-4yBSBWq9RR.1.b@newsletter.online.com>
dataset/hard_ham/0059.25b37bae69bc0677f978d000dd27b0ba,ham,Phishing,24.00,Return-Path: <bounce-lgmedia-2534370@sprocket.lockergnome.com>
dataset/hard_ham/0175.9da6791d7966edcb9afaab078736deb1,ham,Safe,8.00,From alerts@action.eff.org  Mon Aug 19 11:28:19 2002
dataset/hard_ham/0128.cec40637e142496b2603c0ee474d05e7,ham,Phishing,24.00,Return-Path: <bounce-lgmedia-2534370@sprocket.lockergnome.com>
dataset/hard_ham/0247.9afc6950aad655603a1f70edf4ba2bb7,ham,Safe,9.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0093.cfcd17be3040443dac38f2ac62a5e6da,ham,Phishing,35.00,Return-Path: <Online#3.20339.ef-JR6Xl18mvFh519RR.1.b@newsletter.online.com>
dataset/hard_ham/0022.2988baa63bae8377269759384f4d73bc,ham,Phishing,49.00,Return-Path: <Online#3.19699.f7-cwsBl8-Kok0ajsRR.1.b@newsletter.online.com>
dataset/hard_ham/0117.fddcee5e4df575edc769d13a84cb32fe,ham,Phishing,80.00,Return-Path: <2.20964.41-7D35gjBImbOc.1.b@ummail4.unitedmedia.com>
dataset/hard_ham/0157.09827ed42b5f694067929fc00393630e,ham,Phishing,24.00,From guterman@mediaunspun.imakenews.net  Mon Aug 12 14:17:14 2002
dataset/hard_ham/0209.2f5c7d5bc39fefaae26e95ed5d8538cb,ham,Phishing,11.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0242.cc7e33f6fb35ec73315649e151d66111,ham,Phishing,39.00,From guterman@mediaunspun.imakenews.net  Tue Oct  1 15:06:29 2002
dataset/hard_ham/0005.ebf0581994d57466ee431c7e5cf7794d,ham,Phishing,22.00,Return-Path: <bounce-lglinux-2534371@sprocket.lockergnome.com>
dataset/hard_ham/0102.b695d3ad06a93e2582942191f2625775,ham,Phishing,78.00,Return-Path: <Online#3.20471.b9-LhVolp59dUxVpsRR.1.b@newsletter.online.com>
dataset/hard_ham/0086.04312590605a3ce851e6b050f6f2de57,ham,Phishing,174.00,Return-Path: <Online#3.20330.69-7vDNg2aDG5Ru_9RR.1.b@newsletter.online.com>
dataset/hard_ham/0159.bcc0a572f666161e68caf5313590bd3b,ham,Safe,8.00,From owner-melbwireless@wireless.org.au  Mon Aug 12 16:29:42 2002
dataset/hard_ham/0126.d002ec3f8a9aff31258bf03d62abdafa,ham,Phishing,32.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0191.47a4267102621d60e7de985f0f738f96,ham,Phishing,13.00,From zzz@example.com  Wed Sep  4 18:34:43 2002
dataset/hard_ham/0197.68819fc91d34c82433074d7bd3127dcc,ham,Safe,9.00,Received: from bran.mc.mpls.visi.com (bran.mc.mpls.visi.com
dataset/hard_ham/0036.87385983942b734179f43c0d6a98877a,ham,Phishing,214.00,Return-Path: <Online#3.19856.0b-J216gBVtducSysRR.1.b@newsletter.online.com>
dataset/hard_ham/0076.a01ff724c532fc577e147fa5067a98b0,ham,Phishing,91.00,Return-Path: <Online#3.20230.ac-q5A1l6tzmmPhUdRR.1.b@newsletter.online.com>
dataset/hard_ham/0142.0220f772ab37ba8d5899fc62f6878edf,ham,Phishing,27.00,Return-Path: <replies@oracleeblast.com>
dataset/hard_ham/0118.a5ef40817ff77d4c51fe1c3344a22772,ham,Phishing,27.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0032.72c3e5f2fa8153c666ac73ce1fe69301,ham,Phishing,167.00,Return-Path: <Online#3.19822.84-7a8Hl0_lygzZARRR.1.b@newsletter.online.com>
dataset/hard_ham/0203.c5cd59a6164b565d92a6861f6491cac4,ham,Phishing,25.00,Delivered-To: zzz-spamtrap@sonic.spamtraps.taint.org
dataset/hard_ham/0160.6afa0b4b6fd169beb74a46759a413fda,ham,Phishing,12.00,From OneIncomeLiving-bounce@groups.msn.com  Mon Aug 12 16:46:35 2002
dataset/hard_ham/0103.bc00398d739e5fcaee7def4053a1a325,ham,Phishing,21.00,Return-Path: <bounce-lglinux-2534371@sprocket.lockergnome.com>
dataset/hard_ham/0171.786d4f37f37d9043eb4fc2d3521b78b4,ham,Safe,8.00,Received: from timhunt.net (ns1.timhunt.net [216.27.147.130])
dataset/hard_ham/0090.c635b9156abd6dc5e823c0fbf6784a00,ham,Phishing,109.00,Return-Path: <Online#3.20351.c6-p402lCSzguclhRRR.1.b@newsletter.online.com>
dataset/hard_ham/0196.9dc01775acba34e580ddf9a56ea6891e,ham,Phishing,137.00,From webmaster-bounce-571-2c9cb1de22e9da153a5e4518010d3a96@blo.gs  Fri Oct  4 11:09:24 2002
dataset/hard_ham/0165.18c2e9e1217c3a39dc3b2b9199c061ff,ham,Phishing,13.00,From bounce-neatnettricks-2424157@silver.lyris.net  Thu Aug 15 10:51:10 2002
dataset/hard_ham/0020.e5ece82dbfb6bc8e293f42622847cf4a,ham,Safe,9.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0168.763c69f3bcd63f717973b33bd623c0cf,ham,Safe,9.00,From list@iSilo.com  Fri Aug 16 10:58:11 2002
dataset/hard_ham/0231.7c6cc716ce3f3bfad7130dd3c8d7b072,ham,Phishing,11.00,Return-Path: <test-admin@lists.sourceforge.net>
dataset/hard_ham/0092.713381323ace2b4dcfd199b0a6e37d1f,ham,Safe,9.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0016.78bb8fe3937725c2fa25f4c35049cbff,ham,Phishing,132.00,Return-Path: <Online#3.19692.cd-kEiTl7czTUOatRRR.1.b@newsletter.online.com>
dataset/hard_ham/0064.e734509b9d9c377ce658371aaf23cb9c,ham,Phishing,222.00,Return-Path: <Online#3.20092.f4-61ydl6cOGxh31RRR.1.b@newsletter.online.com>
dataset/hard_ham/0049.4fa50cd805f98094b0523c763ec15d43,ham,Phishing,84.00,Return-Path: <Online#3.19986.0c-1vJugZkmTgmCK9RR.1.b@newsletter.online.com>
dataset/hard_ham/0091.e58454a15b042d784ac1b882e84d1a91,ham,Phishing,17.00,Return-Path: <Online#3.20359.74-k8cCgc95N6xNP9RR.1.b@newsletter.online.com>
dataset/hard_ham/0084.ba0c10521c2c57d8047425d27b715d82,ham,Phishing,189.00,Return-Path: <Online#3.20314.4f-dCw3gqtNlgTxGdRR.1.b@newsletter.online.com>
dataset/hard_ham/0149.e1ec56ec424ba53efb7b0a20cf50bec1,ham,Safe,6.00,Return-Path: <owner-nessus@list.nessus.org>
dataset/hard_ham/0094.b3c07fb6511124bee5482743dbb9b2a1,ham,Phishing,30.00,Return-Path: <Online#3.20341.24-QI_LgZARqA78CdRR.1.b@newsletter.online.com>
dataset/hard_ham/0177.7bf03ee9001454f9f3b4d258cd926098,ham,Safe,8.00,From reminders@lifetimetv.com  Mon Aug 19 15:59:31 2002
dataset/hard_ham/0055.4c0a6eb2a79113071b05b84bf3851050,ham,Phishing,25.00,Return-Path: <bounce-lgtech-2534369@sprocket.lockergnome.com>
dataset/hard_ham/0148.014cfdedea92c36045cd5a966f1e3796,ham,Phishing,12.00,Return-Path: <DivX-bounce@krieger.mailshell.com>
dataset/hard_ham/0139.37c6b32ba39eaa510af007deef725ec2,ham,Safe,8.00,Return-Path: <newsletter@jobfair24.de>
dataset/hard_ham/0106.18a17ea14a3b19054865590946c02951,ham,Phishing,150.00,Return-Path: <Online#3.20504.8b-aopnlJ_w_jjk69RR.1.b@newsletter.online.com>
dataset/hard_ham/0110.ee703cc28c9764a0d059472260ddc2f7,ham,Phishing,191.00,Return-Path: <Online#3.20516.fc-LmYwlaX_4cin49RR.1.b@newsletter.online.com>
dataset/hard_ham/0081.bd5e31379a156bee77022a672548d34b,ham,Phishing,161.00,Return-Path: <Online#3.20304.83-p1SYlJ1blFvQjRRR.1.b@newsletter.online.com>
dataset/hard_ham/0144.ac882e3f2cd7c60dfa9c061637ba7ef7,ham,Phishing,17.00,Return-Path: <owner-mgi_englishlist@matrox.com>
dataset/hard_ham/0104.3d0aad734b9c4d3a4902dace99863038,ham,Phishing,174.00,Return-Path: <Online#3.20481.4a-uljJgrvQnTKdNRRR.1.b@newsletter.online.com>
dataset/hard_ham/0204.9cc1bb260964bd6c5c5e4736f5f1ecd6,ham,Phishing,29.00,Return-Path: ticket_erp.b2oaabm1031163663531@sneakemail.com
dataset/hard_ham/0189.c1612db4bc2ad5fd3d5fe35dad0e3a2b,ham,Phishing,12.00,Return-Path: superkeen@keenspot.com
dataset/hard_ham/0045.de344c9b463eb9f9e363afff3a323e11,ham,Phishing,17.00,Return-Path: <bounce-lgweb-2534373@sprocket.lockergnome.com>
dataset/hard_ham/0114.bdb2ef06777c7fd65c3e8f0ab90c899a,ham,Phishing,123.00,Return-Path: <Online#3.20566.1b-g8TkgHOAIazg9sRR.1.b@newsletter.online.com>
dataset/hard_ham/0200.b3ec97a024684e66fd16c530f2e0a4f6,ham,Phishing,11.00,From delias_b@email.iturf.com Fri Aug 23 07:44:19 2002
dataset/hard_ham/0100.677049857629e4f2399fc01ab8085e26,ham,Phishing,26.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0133.d4a1ca8e0fcb12df4042bd8df916d69a,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Wed Oct  9 10:51:58 2002
dataset/hard_ham/0141.82c48bdf90cb29370a2783a3523f3b04,ham,Safe,8.00,Return-Path: <info@isource.ibm.com>
dataset/hard_ham/0185.704c2b14ea22ac4937c30e0c25e253b3,ham,Safe,9.00,Return-Path: weather@alerts.weather.com
dataset/hard_ham/0062.e3a985be60ba49bf4b084159189f7376,ham,Phishing,131.00,Return-Path: <Online#3.20078.0d-FCpDgKyACD7GRdRR.1.b@newsletter.online.com>
dataset/hard_ham/0121.05eb8cf2ea8592ffd4be29698e07f67b,ham,Phishing,13.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0048.4e73c67f3a4096ba479d25a5edd240e1,ham,Phishing,131.00,Return-Path: <Online#3.19971.bf-06fglL9Xsszda9RR.1.b@newsletter.online.com>
dataset/hard_ham/0021.7c2e9c94ea3ec3a3ea116f01d1a5e539,ham,Phishing,24.00,Return-Path: <bounce-lghtml-2534368@sprocket.lockergnome.com>
dataset/hard_ham/0146.e49cd86bb6e497e11c9ca1ca27cd5893,ham,Phishing,19.00,Return-Path: <fool@motleyfool.com>
dataset/hard_ham/0122.11a1666297a9d767e7bc2866bf4f8482,ham,Phishing,17.00,Return-Path: <bounce-lgweb-2534373@sprocket.lockergnome.com>
dataset/hard_ham/0182.b7ddf319da0b2846f1f78a20e7a6fc9c,ham,Phishing,105.00,Return-Path: ticket_erp.xem7f9k1029828689438@sneakemail.com
dataset/hard_ham/0063.d84fa51cf5329f5e5b2f0c83b7ec94d0,ham,Phishing,149.00,Return-Path: <Online#3.20080.61-hi7ag2S-9fV2Y9RR.1.b@newsletter.online.com>
dataset/hard_ham/0244.4a88cbb01e5c7f05db4e12180bc122db,ham,Safe,6.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0082.d90dad45eec3020fbc0c8ffed76ae12d,ham,Phishing,115.00,Return-Path: <Online#3.20284.fc-LmYwlaX_4cin49RR.1.b@newsletter.online.com>
dataset/hard_ham/0207.b84fe135fb77395651a5b88a1f808cf9,ham,Phishing,23.00,Received: from rs6000.resqnet.com (rs6000.resqnet.com [64.209.23.67])
dataset/hard_ham/0216.3aa0f2e88ef357632bc485b6bb2b3121,ham,Phishing,11.00,Return-Path: ler@lerami.lerctr.org
dataset/hard_ham/0218.0e24cff47672d14846badc564585a93e,ham,Safe,8.00,From bounce-ora_webprog-1083425@newsletter.oreilly.com  Wed Sep 18 11:51:31 2002
dataset/hard_ham/0178.5b7f2a0e87c853e8c8e13d556c1320d2,ham,Safe,8.00,Return-Path: <hito@opentext.com>
dataset/hard_ham/0190.5a3b0581835fba34b28985bbea2c8f41,ham,Phishing,109.00,Return-Path: bsbest@www20.web2010.com
dataset/hard_ham/0116.5bba95bae3a932fe0d9ced8093ea5e3b,ham,Phishing,182.00,Return-Path: <Online#3.20570.c8-lctBlQNKdD1A69RR.1.b@newsletter.online.com>
dataset/hard_ham/0061.6483b12feb81e79827e8b39a98e1a6a7,ham,Phishing,109.00,Return-Path: <Online#3.20076.0a-BsA8gPyVcnFq3sRR.1.b@newsletter.online.com>
dataset/hard_ham/0219.62d4972416adbbd0e9fd583835622980,ham,Phishing,21.00,Return-Path: linux-announce-recipients-owner-mothlight=fastmail.fm@senator-bedfellow.mit.edu
dataset/hard_ham/0001.f0cf04027e74802f09f723cb8916b48e,ham,Phishing,168.00,Return-Path: <Online#3.19578.34-UgGTgZFN19NAr9RR.1.b@newsletter.online.com>
dataset/hard_ham/0129.187d5f6eb8880e76a396afb77e9a7241,ham,Phishing,13.00,Return-Path: <update@list.theregister.co.uk>
dataset/hard_ham/0152.11f72139fb68f9d4fdc1d72d6803437c,ham,Phishing,33.00,From newsletters@buy4now.ie  Fri Aug  9 15:55:23 2002
dataset/hard_ham/0223.a4ac9d7b43ea2bbf8dbb763e9160ee95,ham,Phishing,15.00,Return-Path: list-errors.1700002104.0.1719965847.007.15118.0@boing.topica.com
